Nom Lliga,Grup,Id,Nom,Entitat,Nivell,Dia partit,Núm. sorteig,Núm. sorteig assignat,Diferències jornades
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G5,D11B935BC5,"Col·legi Padre Damian Sagrados Corazones ""A""",Col·legi Padre Damian Sagrados Corazones,Nivell B,Divendres,Fora,5,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G5,9869439632,"Escola Carlit (AE L'Eixample) ""A""",Escola Carlit (AE L'Eixample),Nivell C,Divendres,5,6,"[1, 2]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G5,2A91E4E559,"AMPA Escola Pere Vila ""E""",AMPA Escola Pere Vila,Nivell E,Divendres,Casa,7,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G5,C929F7A6BB,Escola Josep Mº Jujol (Valors IPP),Escola Josep Mº Jujol (Valors IPP),Nivell E,Divendres,Casa,8,"[6, 7]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G7,AF4AE70B49,"Dominiques Barcelona ""A""",Dominiques Barcelona,Nivell D,Divendres,Casa,1,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G7,11ECC5F78D,"OAK House British School ""A""",OAK House British School,Nivell C,Divendres,1,2,"[1, 2]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G7,A2F8035032,"Escola Dolors Monserdà Santapau ""A""",Escola Dolors Monserdà Santapau,Nivell C,Divendres,Fora,3,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G7,268EDA41B5,Escola Estel,7 d'Aventura,Nivell E,Divendres,Indiferent,4,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G7,FFDA6E77EF,CE Vincit-Provençalenc A,CE Vincit-Provençalenc,Nivell B,Divendres,Fora,5,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G7,CFAA619388,"Jesuïtes El Clot-Escola del Clot ""B""",Jesuïtes El Clot-Escola del Clot,Nivell E,Divendres,6,6,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G7,C94FFB147C,"Golden Panthers ""A""",Golden Panthers,Nivell E,Divendres,Casa,7,[5]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G7,F51839BA56,"AF Sant Antoni Futsal ""A""",AF Sant Antoni Futsal,Nivell E,Divendres,Casa,8,"[6, 7]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G4,D358576432,"Escola Pia Sant Miquel ""B""",Escola Pia Sant Miquel,Nivell E,Divendres,1,1,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G4,11E30DCCD0,Centre Montserrat-Xavier,Centre Montserrat-Xavier,Nivell E,Dissabte,Casa,2,"[1, 2]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G4,AB34D22E47,"The Benjamin Franklin International School ""A""",The Benjamin Franklin International School,Nivell E,Dijous,3,3,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G4,DUMMY-2,Dummy 2,Dummy,Dummy,,,4,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G4,D63505C7B6,"Col·legi Teresianes de Gràcia (A.E.V.G.) ""A""",Col·legi Teresianes de Gràcia (A.E.V.G.),Nivell E,Divendres,Fora,5,[]
