Nom Lliga,Grup,Id,Nom,Entitat,Nivell,Dia partit,Núm. sorteig,Núm. sorteig assignat,Diferències jornades
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G8,9A9788B1A7,"Escola Concepcion Arenal (FPC CET 10) ""A""",Escola Concepcion Arenal (FPC CET 10),Nivell E,Divendres,Indiferent,6,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G8,D2A2C02BCD,"SEE APA Escola del Mar ""A""",SEE APA Escola del Mar,Nivell E,Divendres,7,7,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G8,AD33AD7C98,"Escola Nabí ""A""",Escola Nabí,Nivell C,Divendres,Casa,8,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G9,178D9D5DBD,"Escola Garbí ""A""",Escola Garbí,Nivell C,Divendres,Casa,1,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G9,BEC173734B,"ACE Sansur ""A""",ACE Sansur,Nivell C,Divendres,Casa,2,"[1, 2]"
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G9,48BF142A39,Parc del Guinardó - Gestió Club,Futbol Club Martinenc,Nivell E,Divendres,Fora,3,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G9,0DA63FFD80,"Escola Pia Balmes ""A""",Escola Pia Balmes,Nivell C,Divendres,4,4,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G9,EA2A3046A0,"Col·legi Teresianes de Gràcia (A.E.V.G.) ""A""",Col·legi Teresianes de Gràcia (A.E.V.G.),Nivell E,Divendres,Fora,5,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G9,DUMMY-1,Dummy 1,Dummy,Dummy,,,6,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G9,E53D586AF8,"Club Esportiu Terra Negra ""A""",Club Esportiu Terra Negra,Nivell E,Divendres,Casa,7,[]
FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,G9,BB6CF3CF01,"Club Esportiu Laietà (Futbol 5) ""Blau""",Club Esportiu Laietà (Futbol 5),Nivell C,Divendres,Casa,8,"[6, 7]"
